Column1,0,1,2,3,4,Cluster
496,4.8,15.4995,-94.8318,16.1,687360.0,20
497,3.9,15.2017,-94.315,10.8,687612.0,29
498,3.9,15.288,-94.48299999999999,25.2,687755.0,25
499,4.2,15.5868,-94.8717,14.9,687976.0,16
500,4.0,15.1315,-94.4612,16.2,688116.0,19
501,4.0,14.9867,-94.3678,17.3,688281.0,31
502,4.1,15.3297,-94.5505,12.4,688353.0,12
503,4.5,15.7037,-94.5452,31.5,688946.0,19
504,4.2,15.1218,-94.5243,17.7,689401.0,8
505,4.0,15.367,-94.6518,16.1,689535.0,20
506,4.1,15.1503,-94.5302,16.3,689902.0,2
507,3.6,15.599,-94.819,23.4,690193.0,14
508,3.3,16.6678,-94.5118,12.2,690287.0,30
509,4.7,15.2098,-94.5597,16.9,690351.0,29
510,4.1,15.7142,-94.5698,29.8,690575.0,31
511,3.8,15.72,-94.555,40.2,690781.0,6
512,4.2,15.4853,-94.7225,16.1,690869.0,18
513,5.0,15.6415,-95.0455,17.0,691084.0,34
514,4.5,14.9855,-94.3803,14.0,691314.0,14
515,4.4,15.3647,-94.7203,12.6,691562.0,23
516,4.2,15.4112,-94.7108,10.2,691852.0,10
517,4.1,16.0263,-95.1628,26.8,692194.0,21
518,4.2,15.3068,-94.7768,15.7,692372.0,13
519,3.7,15.2872,-94.4475,15.0,692634.0,32
520,3.7,15.7353,-94.5407,16.4,692800.0,26
521,4.4,15.4758,-94.7995,16.0,693268.0,8
522,3.7,15.315,-94.538,16.2,693450.0,19
523,3.7,15.8765,-95.1768,10.9,693561.0,14
524,3.8,15.5988,-94.84200000000001,16.2,693659.0,19
525,3.7,15.02,-94.4672,16.6,693792.0,30
526,3.9,15.5102,-94.7802,11.0,693946.0,15
527,3.8,15.8102,-95.09200000000001,40.7,694077.0,33
528,3.6,15.1497,-94.6042,16.1,694404.0,19
529,3.8,15.5997,-95.2525,16.2,694634.0,19
530,4.0,15.2095,-94.617,13.5,694993.0,8
531,3.5,15.8522,-94.86,74.8,695103.0,17
532,4.0,15.3087,-94.759,20.0,695384.0,1
533,4.0,15.3495,-94.7992,66.1,696045.0,24
534,3.8,15.497,-94.9307,20.0,696514.0,1
535,3.4,15.2213,-94.6848,20.0,696699.0,1
536,4.7,14.9908,-94.3575,16.1,696915.0,19
537,3.6,15.3595,-94.6462,16.3,697240.0,2
538,3.4,15.5057,-94.82799999999999,20.0,697366.0,1
539,3.7,15.6382,-94.9263,16.8,697468.0,15
540,4.0,15.0658,-94.2525,15.0,697553.0,23
541,3.6,16.3353,-95.3247,86.5,697778.0,28
542,3.8,15.7512,-94.5353,54.6,697859.0,14
543,3.7,15.4742,-94.7798,16.1,697897.0,4
544,4.0,15.1665,-94.46600000000001,41.3,698148.0,34
545,3.5,14.9427,-94.3867,16.1,698767.0,4
546,3.6,14.9877,-94.3085,18.0,698925.0,23
547,3.6,14.859000000000002,-94.3413,16.0,699007.0,8
548,3.5,14.8153,-94.2367,16.0,699142.0,8
549,3.7,15.1365,-94.4777,16.1,699205.0,4
550,3.5,15.7743,-94.5085,16.7,699309.0,27
551,4.1,15.2578,-94.5458,37.4,699500.0,31
552,4.0,15.9942,-94.4613,90.5,699834.0,17
553,3.8,15.5495,-94.7027,58.5,699957.0,15
554,3.7,15.4983,-94.8018,17.4,700060.0,25
555,4.0,14.8677,-94.0558,16.1,700388.0,4
556,3.4,15.436,-94.8788,16.7,700679.0,16
557,3.9,15.7015,-95.0015,16.1,700830.0,4
558,3.9,15.34,-94.7132,22.0,701036.0,32
559,3.8,15.0702,-94.661,21.3,701222.0,22
560,3.4,15.1413,-94.6847,15.7,701298.0,13
561,3.8,15.1762,-94.6992,32.4,701424.0,29
562,3.8,15.4557,-94.9267,17.1,701624.0,28
563,3.8,15.199000000000002,-94.4012,46.3,701697.0,11
564,4.1,15.334000000000001,-94.8083,18.8,701764.0,6
565,3.6,15.7235,-93.9235,77.7,701975.0,20
566,3.9,15.3043,-94.6235,16.1,702069.0,4
567,3.6,15.3495,-94.5955,10.1,702271.0,24
568,4.1,15.1588,-95.1957,16.5,702779.0,13
569,4.0,15.0087,-94.4358,18.0,702978.0,33
570,3.7,15.0897,-94.3973,2.5,703177.0,17
571,3.7,15.5378,-93.9723,20.0,703255.0,1
572,3.5,15.0775,-94.3958,10.0,703321.0,7
573,3.8,15.5948,-94.9065,16.0,703549.0,8
574,3.5,15.6998,-94.5682,11.7,704046.0,6
575,4.3,15.1978,-94.6583,15.2,704187.0,14
576,3.5,17.3685,-94.6438,83.2,704362.0,3
577,4.1,15.5075,-94.7512,16.1,704719.0,4
578,4.1,15.854000000000001,-94.6702,11.6,704924.0,15
579,4.2,15.7745,-94.5462,49.3,705192.0,8
580,4.1,15.4875,-94.7482,11.5,705472.0,24
581,4.3,15.3652,-94.7488,16.1,705656.0,4
582,4.0,15.7057,-95.0927,28.3,706064.0,25
583,3.7,14.9308,-94.3353,15.9,706375.0,16
584,4.1,15.7648,-94.5427,16.6,706619.0,4
585,3.4,15.1442,-94.2312,27.0,707322.0,19
586,4.3,15.6955,-94.552,22.7,707497.0,15
587,3.8,15.3898,-94.5903,17.8,707684.0,13
588,3.4,15.5785,-94.9405,16.2,707886.0,2
589,3.8,15.4002,-94.7742,16.7,708021.0,25
590,3.6,15.6273,-94.9075,30.0,708179.0,9
591,3.7,15.1897,-94.5238,41.8,708375.0,19
592,4.0,15.4947,-94.5912,16.1,708547.0,4
593,4.0,15.463,-94.8348,41.3,708713.0,26
594,3.4,16.2562,-95.266,84.1,708981.0,23
595,3.8,15.2457,-94.6343,10.7,709114.0,9
596,3.7,15.6777,-94.5375,27.8,709358.0,29
597,4.1,15.5092,-94.8195,16.4,709620.0,12
598,3.7,14.9493,-94.5373,16.0,710248.0,3
599,3.2,15.6248,-93.072,114.1,710422.0,18
600,5.0,15.546,-94.7878,19.3,710674.0,16
601,3.8,15.2333,-94.5737,16.5,711071.0,13
602,3.5,15.245999999999999,-94.5445,20.0,711407.0,1
603,3.6,15.1907,-94.6273,16.0,711860.0,3
604,3.5,15.269,-94.6445,41.2,712182.0,10
605,5.4,15.7908,-94.9293,55.7,712284.0,24
606,3.8,15.4422,-94.7808,31.3,712730.0,28
607,3.6,15.6447,-94.5547,17.6,713770.0,17
608,3.8,15.0155,-95.2907,15.9,713932.0,22
609,4.1,14.9072,-94.5695,11.5,714104.0,8
610,3.6,15.2588,-94.7657,77.5,714475.0,21
611,3.8,15.5352,-94.8535,15.0,715706.0,3
612,4.5,15.294,-94.4478,26.5,715951.0,32
613,4.7,15.0118,-94.3995,24.4,716142.0,27
614,3.4,15.640999999999998,-94.8918,63.1,716767.0,6
615,3.7,15.5463,-93.869,29.3,717193.0,30
616,3.9,16.3752,-94.4457,37.9,717342.0,34
617,3.3,15.795,-95.0592,73.8,717880.0,24
618,3.8,15.96,-95.1832,25.5,717922.0,33
619,3.9,15.7393,-94.5793,28.0,718182.0,29
620,4.0,15.242,-94.6133,9.3,718502.0,20
621,3.6,15.6338,-94.9437,16.2,718858.0,2
622,4.0,15.5577,-93.8773,58.0,719187.0,12
623,3.9,15.3058,-94.859,9.0,719418.0,30
624,3.4,15.3142,-94.7465,16.4,720216.0,25
625,4.4,15.6603,-95.0522,32.8,720255.0,19
626,3.9,15.8743,-94.6257,64.4,720740.0,27
627,3.9,14.5318,-93.8603,16.1,720842.0,4
628,3.9,15.7077,-94.9333,4.2,720971.0,21
629,4.0,15.0282,-94.6143,3.5,721177.0,9
630,4.0,15.0555,-94.4163,20.0,721379.0,1
631,3.5,15.34,-94.5903,20.0,721509.0,1
632,3.8,15.3568,-94.7678,24.7,721558.0,6
633,3.9,15.7313,-94.0795,24.3,721666.0,11
634,3.7,15.7717,-94.4665,15.9,722120.0,22
635,3.4,15.8265,-94.8115,52.5,722544.0,7
636,3.8,15.5963,-94.4578,35.2,723019.0,20
637,4.4,15.724,-94.8862,16.1,723272.0,4
638,3.7,15.045,-94.3345,16.0,723689.0,3
639,5.0,15.6373,-95.0492,41.1,723832.0,26
640,4.0,14.9583,-94.3925,16.2,724069.0,2
641,3.8,15.209000000000001,-94.9583,5.2,724437.0,25
642,3.8,15.556,-94.7823,8.1,725067.0,10
643,3.9,16.3575,-94.2602,15.0,725212.0,3
644,3.5,15.6922,-94.5143,16.1,725966.0,4
645,3.8,15.2673,-94.7092,10.0,726204.0,2
646,3.3,15.675999999999998,-94.9807,8.7,726679.0,11
647,4.1,15.2552,-94.5782,11.8,726891.0,24
648,4.0,15.1188,-94.7437,11.3,727648.0,23
649,4.4,15.1035,-94.9082,10.0,728067.0,2
650,3.3,15.6695,-94.9607,8.7,728253.0,13
651,3.9,15.3382,-94.8245,8.7,728332.0,13
652,3.7,15.9077,-95.1493,27.7,728596.0,34
653,4.2,15.7868,-94.5897,50.3,730253.0,21
654,3.9,15.7483,-94.568,14.7,730418.0,33
655,4.0,14.9782,-94.5633,16.0,730588.0,3
656,3.9,15.3538,-94.5448,18.1,730766.0,14
657,4.0,15.3528,-94.6727,29.8,731091.0,31
658,4.3,15.5613,-94.8367,11.3,731165.0,33
659,4.0,15.7155,-94.5188,31.5,731338.0,4
660,3.9,15.4563,-93.7655,27.0,731407.0,28
661,3.8,15.734000000000002,-94.5088,16.1,731501.0,4
662,4.0,15.03,-94.4253,16.2,732131.0,2
663,3.9,15.3025,-94.6733,24.6,732324.0,14
664,4.7,15.2218,-94.6655,16.0,732520.0,3
665,3.9,15.6857,-94.4667,16.0,732823.0,3
666,3.9,15.4185,-94.7585,14.9,732867.0,16
667,3.9,15.7182,-94.5475,31.4,732960.0,20
668,3.6,15.7097,-94.9762,9.4,736568.0,24
669,4.0,15.7995,-95.0782,5.2,737482.0,10
670,3.7,15.5907,-94.8262,51.8,738991.0,17
671,3.9,15.507,-94.9223,11.7,739755.0,6
672,3.9,15.1455,-94.542,12.4,740176.0,12
673,4.0,15.9435,-94.9352,16.0,740967.0,3
674,4.0,15.5003,-94.7428,23.0,741346.0,24
675,3.9,15.5578,-94.7858,40.0,741409.0,9
676,5.0,15.5595,-94.899,36.4,741600.0,21
677,4.3,15.5768,-94.8642,14.2,742003.0,32
678,4.0,15.1415,-94.4802,20.0,742107.0,1
679,4.0,15.6777,-94.9603,16.0,742506.0,3
680,3.8,16.3875,-95.4302,46.9,742611.0,15
681,4.5,15.6407,-95.1322,30.0,742783.0,17
682,4.1,15.755999999999998,-95.022,46.3,743590.0,18
683,4.2,15.2325,-94.7935,17.4,743698.0,13
684,3.9,15.675,-94.5023,16.1,743877.0,4
685,4.0,15.8767,-95.0947,54.3,744174.0,8
686,4.0,15.9057,-94.6263,66.7,745848.0,29
687,4.1,15.9143,-95.1268,57.7,746019.0,20
688,4.0,15.107999999999999,-94.4178,20.0,746224.0,1
689,4.3,15.7923,-95.09700000000001,56.9,746372.0,7
690,4.0,15.0492,-94.4128,65.2,746555.0,19
691,4.2,15.2457,-94.7482,15.0,747648.0,3
692,4.3,15.4592,-94.8705,15.0,747982.0,3
693,3.9,15.3047,-94.6383,6.4,748246.0,18
694,4.2,15.3632,-94.7785,37.5,748378.0,7
695,3.9,15.3108,-94.8222,61.1,748436.0,20
696,3.8,15.2475,-94.7483,15.0,748791.0,3
697,4.1,15.1958,-94.7725,8.4,749037.0,26
698,4.2,15.1962,-94.6445,15.0,749433.0,3
699,4.3,15.6573,-94.5247,10.0,749761.0,2
700,3.7,15.1635,-94.5138,15.0,750045.0,3
701,4.1,15.3515,-94.815,24.2,750461.0,21
702,3.9,14.3243,-93.9205,22.1,750576.0,17
703,3.1,16.224,-94.459,188.3,750684.0,22
704,3.5,15.2517,-94.58,9.6,751179.0,25
705,3.7,15.1072,-94.4065,16.5,751251.0,20
706,3.1,15.6158,-94.9183,12.9,751406.0,16
707,3.5,15.408,-94.8095,20.0,751494.0,1
708,3.7,15.3372,-94.9265,20.5,752273.0,26
709,3.8,15.2602,-94.6543,16.0,752539.0,3
710,3.8,15.3528,-94.6415,32.4,753103.0,15
711,3.6,15.0008,-94.3788,4.5,753453.0,13
712,3.7,15.3298,-94.677,20.0,753666.0,1
713,3.2,15.69,-94.9795,15.0,754235.0,3
714,3.4,15.7903,-94.5428,16.0,754384.0,3
715,3.8,15.4638,-94.7197,20.0,754633.0,1
716,3.8,15.1817,-94.4563,20.0,754752.0,1
717,3.7,15.689,-94.4613,16.0,754958.0,3
718,4.1,15.5053,-94.7478,16.1,755028.0,4
719,3.9,15.732999999999999,-94.4868,16.1,755254.0,4
720,3.8,15.6422,-94.8175,6.9,755368.0,12
721,3.9,15.7333,-94.5018,16.1,755449.0,4
722,3.8,15.9085,-94.5653,70.7,756039.0,26
723,3.9,15.7868,-95.1522,16.1,756121.0,4
724,3.9,15.7873,-94.5952,65.3,756214.0,25
725,3.8,15.763,-94.50200000000001,36.6,756357.0,26
726,3.8,15.2298,-94.6235,16.1,756462.0,4
727,3.9,15.7177,-94.936,59.5,756634.0,15
728,4.2,15.8845,-94.6248,66.8,756779.0,21
729,4.2,15.3895,-94.6457,16.3,757573.0,2
730,4.3,15.3095,-94.598,16.0,757928.0,3
731,4.6,15.5842,-94.7835,72.4,758328.0,18
732,4.1,16.8757,-94.7522,79.1,758693.0,9
733,3.8,16.3848,-94.56200000000001,98.8,758841.0,8
734,4.0,15.249,-94.5933,19.9,758998.0,16
735,3.8,15.8668,-95.196,16.1,759133.0,4
736,4.3,15.0885,-94.413,5.8,761111.0,13
737,3.9,15.7647,-94.5725,46.1,761288.0,6
738,4.5,16.0098,-94.5937,87.8,761479.0,30
739,4.0,15.2315,-94.5558,40.0,761627.0,29
740,3.8,15.8247,-95.0223,6.3,762128.0,25
741,4.0,15.5472,-94.9042,16.9,763188.0,23
742,4.1,15.249,-94.7588,15.0,763752.0,3
743,4.0,15.7087,-94.9332,16.0,764167.0,3
744,4.0,15.431,-94.694,69.8,764425.0,30
745,5.8,15.2322,-94.664,19.2,765665.0,8
746,4.1,15.3318,-94.73700000000001,15.0,767072.0,3
747,4.0,15.5543,-94.8775,13.9,767675.0,14
748,4.1,15.4802,-94.815,16.1,767766.0,4
749,3.9,15.7455,-95.1282,16.2,767892.0,2
750,3.8,16.0402,-94.624,16.3,768142.0,2
751,3.8,15.925999999999998,-94.65799999999999,65.4,768240.0,34
752,4.0,15.735,-94.8857,70.8,768372.0,17
753,3.9,15.5385,-94.8127,8.9,768625.0,10
754,3.9,15.7622,-94.9515,68.5,768732.0,23
755,4.3,15.3988,-94.8038,24.9,770291.0,27
756,4.4,15.3808,-94.8185,12.9,770526.0,18
757,3.9,15.5562,-94.8962,16.1,770867.0,4
758,4.0,15.370999999999999,-94.6705,16.1,771115.0,4
759,3.9,15.2267,-94.7112,11.0,771242.0,15
760,3.5,15.7782,-94.5468,56.8,771365.0,8
761,4.6,15.505999999999998,-94.866,23.7,771461.0,10
762,4.1,15.7125,-95.0815,27.0,771858.0,19
763,3.9,15.4018,-94.8287,12.4,772001.0,29
764,4.2,15.7442,-94.9217,65.3,773656.0,34
765,4.0,15.696,-94.90700000000001,69.1,774127.0,33
766,3.9,15.157,-94.7323,25.0,774423.0,25
767,3.8,15.6287,-95.0087,41.3,774568.0,7
768,4.0,15.8805,-95.1263,16.0,775214.0,3
769,4.1,14.8928,-94.3668,14.9,775508.0,31
770,3.9,15.5918,-94.824,12.1,775756.0,19
771,4.1,15.6595,-94.8852,44.1,775877.0,19
772,3.9,15.593,-94.9665,68.6,776005.0,5
773,3.8,15.2898,-94.4433,16.1,776625.0,4
774,4.2,15.763,-94.6352,43.0,776941.0,20
775,4.2,14.8862,-94.8328,15.9,777635.0,22
776,4.0,15.7478,-95.0173,14.4,778076.0,9
777,4.0,15.5993,-94.8567,16.0,779082.0,3
778,4.0,15.5723,-93.6698,16.1,779262.0,4
779,3.9,15.4767,-94.6775,16.0,779396.0,3
780,3.6,16.1412,-95.2468,30.5,779867.0,18
781,3.9,15.3283,-94.6485,19.3,779949.0,16
782,4.4,14.9798,-94.667,9.8,780542.0,10
783,3.7,15.4402,-94.8238,16.6,781025.0,4
784,3.8,15.366,-94.8128,16.1,781306.0,4
785,3.9,16.405,-94.9765,15.0,781945.0,3
786,4.1,15.4615,-94.82600000000001,17.4,782422.0,13
787,3.9,15.2857,-94.794,17.3,782640.0,8
788,4.1,15.9072,-95.1607,52.3,783568.0,32
789,4.0,16.0735,-95.0982,1.1,783721.0,26
790,4.2,15.2318,-94.5128,20.0,784323.0,1
791,3.7,15.4843,-94.8698,20.0,784625.0,1
792,3.8,15.7587,-95.1305,16.2,784881.0,2
793,3.7,16.3085,-94.7777,20.0,785068.0,1
794,5.1,15.4808,-94.7593,52.9,785601.0,14
795,3.7,15.4583,-94.8542,20.0,786128.0,1
796,3.9,15.7813,-94.4775,47.6,786590.0,19
797,3.3,16.2247,-96.2647,16.2,786629.0,2
798,4.0,15.9477,-94.2553,59.1,787610.0,33
799,4.3,15.1907,-94.5847,9.9,788163.0,8
800,3.7,15.7682,-95.1982,43.2,788482.0,17
801,4.0,15.5268,-94.8802,26.8,788669.0,15
802,4.6,15.5713,-94.876,24.9,788858.0,27
803,3.3,16.6363,-95.4712,16.1,789007.0,4
804,4.2,15.6215,-94.9003,14.6,789069.0,19
805,4.2,15.4307,-94.8055,19.9,789905.0,16
806,3.9,15.6477,-94.9302,20.0,790689.0,1
807,4.9,15.4562,-95.0402,20.0,791276.0,1
808,3.9,15.3822,-94.7518,16.1,791506.0,4
809,3.9,15.4018,-95.0613,63.4,791685.0,14
810,3.9,15.3545,-94.8215,22.5,791784.0,20
811,3.7,15.8907,-95.0988,16.1,791873.0,4
812,3.6,15.2165,-93.9775,99.6,792223.0,23
813,4.0,16.119,-95.145,29.4,792416.0,24
814,4.0,14.9945,-94.3055,8.9,792754.0,28
815,3.5,15.4782,-94.8547,53.5,793022.0,3
816,3.9,15.1745,-94.6117,49.9,793105.0,34
817,4.2,15.807,-94.6345,43.8,793863.0,23
818,3.5,15.8285,-95.238,5.9,794627.0,27
819,3.9,15.0472,-94.3248,15.0,794664.0,3
820,3.8,15.3558,-94.7457,15.4,794774.0,31
821,3.7,15.7272,-94.7047,9.6,794900.0,15
822,3.9,15.5655,-94.867,52.5,794987.0,25
823,3.9,15.6678,-94.5315,16.8,795771.0,10
824,4.3,15.58,-94.882,35.1,797165.0,16
825,3.7,15.9068,-95.1323,20.0,797396.0,1
826,4.1,14.9467,-94.2685,12.1,797867.0,22
827,3.6,16.6105,-95.3672,66.3,798726.0,32
828,3.7,16.3495,-95.1717,6.7,799055.0,13
829,3.8,15.0937,-93.5822,16.6,800460.0,4
830,4.0,16.438,-95.3173,69.1,800933.0,33
831,3.9,15.2405,-94.6088,15.0,801696.0,3
832,3.9,15.6112,-94.8938,10.3,801813.0,24
833,3.6,14.9937,-94.3328,16.6,802366.0,6
834,3.8,17.0152,-95.10799999999999,115.0,802614.0,11
835,3.3,15.7577,-95.2262,16.3,802897.0,2
836,4.2,15.3393,-94.8127,32.4,803152.0,31
837,4.4,15.3762,-94.6017,68.1,803514.0,4
838,3.9,17.0747,-94.0455,112.4,804041.0,20
839,3.6,15.6055,-94.9485,11.6,804278.0,30
840,3.8,15.414000000000001,-94.7762,35.9,804496.0,9
841,3.9,15.44,-94.1508,18.4,804749.0,17
842,3.7,15.1413,-94.6127,58.9,805112.0,7
843,3.6,15.3385,-94.7415,16.1,806767.0,4
844,4.1,15.6217,-94.8827,12.8,807038.0,25
845,4.2,15.4038,-94.7818,15.2,808008.0,8
846,4.2,15.6417,-94.9255,42.8,808302.0,28
847,4.1,15.5215,-94.8667,50.4,808632.0,6
848,4.1,16.2832,-94.792,5.0,808838.0,24
849,3.9,15.5152,-94.779,11.4,808972.0,11
850,4.0,14.9033,-94.2288,20.3,809743.0,16
851,3.7,15.1683,-94.5488,15.0,809905.0,3
852,3.3,15.3465,-94.7782,18.7,810103.0,19
853,4.9,15.2178,-94.62200000000001,20.0,810154.0,1
854,4.0,15.3148,-94.6267,16.0,812292.0,3
855,3.4,15.5342,-94.691,15.0,812589.0,3
856,3.7,15.4165,-94.71600000000001,16.1,812778.0,4
857,3.7,15.1398,-94.4872,15.8,813062.0,30
858,3.6,16.092,-94.5277,71.0,813211.0,9
859,3.9,15.5092,-94.7762,16.1,813503.0,4
860,3.9,15.0087,-94.3402,20.0,813931.0,1
861,3.7,15.5488,-94.7535,20.0,814885.0,1
862,3.6,15.49,-94.7603,20.0,815502.0,1
863,4.0,15.4937,-94.9462,13.8,815653.0,29
864,4.4,15.5845,-94.5015,42.2,815736.0,23
865,4.2,15.3347,-94.679,16.2,815978.0,2
866,3.9,15.3865,-94.7132,94.0,816466.0,12
867,4.5,15.6237,-94.0002,69.4,819334.0,9
868,4.2,16.6293,-95.26100000000001,69.4,819490.0,9
869,3.9,15.4423,-94.8855,17.1,819645.0,13
870,3.9,15.4943,-94.8185,16.1,820523.0,4
871,3.9,15.136,-94.7662,16.3,821050.0,2
872,3.6,15.3263,-94.7088,16.7,821174.0,17
873,4.0,14.9482,-94.2473,7.5,821217.0,10
874,4.0,15.6743,-94.555,16.1,821578.0,4
875,3.8,15.620999999999999,-94.9367,16.0,822122.0,3
876,3.8,15.4547,-94.7882,51.8,822392.0,28
877,3.7,15.3662,-94.7997,44.1,822716.0,21
878,3.9,15.2065,-94.7168,16.1,822766.0,4
879,3.6,15.375,-94.7932,20.0,823094.0,1
880,3.9,15.2998,-94.6465,17.9,823427.0,27
881,4.2,14.8015,-94.014,15.0,823762.0,3
882,3.8,15.8148,-95.26700000000001,15.0,824460.0,3
883,3.8,17.5518,-94.8092,15.0,825041.0,3
884,4.1,15.8768,-94.9773,79.3,825509.0,24
885,3.7,15.0918,-94.4805,25.7,825677.0,34
886,3.7,16.1533,-95.3102,7.1,826039.0,33
887,3.9,15.290999999999999,-94.6603,15.0,826165.0,3
888,3.6,15.7357,-94.5422,31.2,826417.0,29
889,4.1,15.2988,-94.625,16.6,826560.0,30
890,3.4,15.2458,-93.9328,9.0,826953.0,20
891,4.0,16.2315,-94.7148,85.0,827170.0,12
892,4.0,15.365,-94.7258,16.1,827723.0,4
893,3.5,15.3408,-94.6778,17.6,827994.0,19
894,4.0,15.425,-94.7752,23.4,828119.0,25
895,4.5,15.7045,-94.9763,15.8,829277.0,27
896,4.1,15.5245,-94.7965,23.8,829524.0,21
897,3.9,15.1642,-94.3698,16.1,831077.0,4
898,3.6,16.907,-93.7197,16.1,831685.0,4
899,4.0,15.5265,-94.7662,16.6,831855.0,30
900,4.1,15.439,-94.81299999999999,16.1,832071.0,4
901,4.2,15.0807,-94.26100000000001,30.2,832482.0,6
902,3.4,15.4005,-94.7813,16.0,832749.0,3
903,3.9,15.6662,-94.8485,70.0,832812.0,11
904,4.1,15.6912,-94.478,42.1,832995.0,7
905,3.6,15.1807,-93.8965,15.2,833192.0,8
906,3.5,15.2872,-93.4807,72.9,833276.0,20
907,3.9,15.1872,-94.5452,16.0,833552.0,3
908,4.0,15.3867,-94.6303,16.1,834218.0,4
909,4.1,15.7208,-94.5802,15.0,835370.0,3
910,4.0,14.9622,-94.3798,24.3,836733.0,26
911,3.9,14.9937,-94.5242,16.1,837071.0,4
912,3.5,15.4913,-94.7918,24.8,837339.0,25
913,3.7,15.633,-94.9463,25.6,837399.0,11
914,4.0,15.019,-94.5692,20.0,838105.0,1
915,4.0,15.1858,-94.6062,19.3,838530.0,24
916,3.8,15.73,-95.19200000000001,20.0,838885.0,1
917,3.7,15.2668,-94.6133,53.7,839039.0,23
918,3.8,16.2617,-95.2622,63.0,839119.0,10
919,3.8,15.5877,-94.9173,12.6,839205.0,34
920,4.2,13.93,-93.8103,15.0,839965.0,3
921,3.9,15.2495,-93.3438,72.7,840794.0,21
922,4.0,16.46,-94.9912,27.2,842034.0,33
923,3.6,15.4262,-94.8888,16.1,842116.0,4
924,4.4,15.466,-94.7227,16.0,842695.0,3
925,4.9,14.9995,-94.3645,16.1,842761.0,4
926,4.0,15.218,-94.569,17.3,843052.0,8
927,3.7,15.1242,-94.5235,15.0,843616.0,3
928,3.1,15.7888,-94.6525,16.0,844464.0,3
929,3.9,15.8765,-94.961,16.1,844506.0,4
930,3.6,15.3343,-94.1218,30.3,844545.0,28
931,4.0,15.508,-94.6208,16.2,844665.0,2
932,3.7,15.4825,-94.7867,16.3,844731.0,2
933,3.7,15.7888,-94.5272,59.7,845236.0,14
934,3.5,15.9393,-95.096,28.3,845397.0,16
935,3.7,15.8272,-95.1677,21.2,846055.0,24
936,3.8,15.1872,-93.414,72.3,847355.0,20
937,3.6,16.7073,-95.226,9.8,847448.0,10
938,3.6,14.8663,-94.1225,15.0,847518.0,3
939,3.9,15.763,-94.539,54.9,847592.0,6
940,3.9,16.8538,-95.4283,46.2,847950.0,17
941,4.5,15.7998,-94.4157,69.2,848595.0,12
942,3.6,15.5272,-94.8242,40.4,848811.0,9
943,4.8,15.478,-95.1187,13.3,849450.0,32
944,3.7,15.8797,-95.0112,16.1,849574.0,4
945,3.4,15.0783,-97.171,16.1,849717.0,4
946,3.5,15.1393,-94.5925,17.4,849723.0,13
947,3.9,13.8988,-93.7698,10.0,849970.0,2
948,3.7,15.7052,-94.8043,16.1,850792.0,4
949,3.7,15.6878,-93.9445,70.1,851350.0,15
950,3.9,15.1652,-94.665,20.0,851479.0,1
951,3.6,15.4875,-94.7607,35.6,852557.0,18
952,3.6,15.5003,-94.7748,16.8,853159.0,10
953,3.9,15.5355,-94.6385,16.1,853668.0,4
954,4.0,14.9207,-94.8948,16.0,854343.0,3
955,4.2,15.2047,-94.5867,16.0,854531.0,3
956,3.6,15.4295,-94.771,16.0,855607.0,3
957,4.0,15.7498,-94.5397,45.0,856229.0,7
958,3.8,14.9758,-94.3345,16.1,856726.0,4
959,3.8,15.4578,-94.8428,16.1,857199.0,4
960,3.9,16.1858,-95.8492,69.7,857294.0,19
961,4.0,15.2812,-95.14399999999999,77.2,857476.0,20
962,3.8,16.6397,-95.352,17.0,857642.0,7
963,4.4,14.9833,-94.2137,15.6,858111.0,18
964,3.9,15.4537,-94.5962,16.1,859678.0,4
965,3.7,15.8023,-95.0713,46.1,859930.0,6
966,3.8,15.4333,-94.8135,16.1,860009.0,4
967,3.9,15.1868,-94.6477,16.0,860237.0,3
968,4.7,15.169,-93.3302,69.8,860592.0,30
969,3.6,15.2683,-93.2778,72.9,860917.0,20
970,3.6,15.905999999999999,-94.5415,81.2,861152.0,21
971,3.7,15.5795,-94.9023,29.2,861515.0,25
972,4.5,15.204,-94.5483,16.0,861880.0,3
973,3.7,15.3895,-94.0818,16.0,862687.0,3
974,3.9,15.7627,-94.9398,16.1,862775.0,4
975,3.7,15.2588,-93.3083,76.2,863324.0,26
976,3.9,14.725,-94.0635,7.5,863605.0,17
977,3.9,15.0468,-94.4673,16.9,864412.0,23
978,3.7,15.69,-93.9018,76.5,864782.0,16
979,3.9,15.120999999999999,-94.6027,16.1,864979.0,4
980,4.0,15.1932,-94.5785,15.7,865204.0,15
981,3.6,15.0268,-93.5675,14.5,866034.0,22
982,4.1,15.2382,-94.6077,30.7,866276.0,20
983,3.8,15.1328,-94.6643,16.4,866574.0,13
984,4.0,15.057,-94.4522,20.0,866641.0,1
985,4.1,15.4178,-94.7373,35.9,866997.0,9
986,4.0,14.9478,-94.2317,60.0,867552.0,26
987,3.7,15.2407,-93.3353,76.5,868051.0,16
988,4.0,15.762,-95.0213,39.1,868310.0,12
989,3.7,16.852,-95.3968,60.0,868529.0,26
990,3.9,15.4962,-94.759,16.1,868656.0,4
991,3.7,15.502,-93.6537,72.4,868848.0,18
992,3.8,15.498,-94.8507,16.0,868934.0,3
993,4.4,15.3385,-94.6837,16.1,869086.0,4
994,4.6,15.0848,-94.3093,17.4,869483.0,13
